Estacao,Componente,Tipo Onda,Hora,Min,Seg,Data,Distancia,Tipo Ev,Lat,Long,Prof,Estacoes,Magnitudes,ID,Sentido,Regiao,Onda,Amplitude
PTCA,EZ,P,7,56,9.49,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
PTCA,EN,S,7,56,16.27,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
PTCA,EZ,IAML,7,56,17.45,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],222.0
PCTB,EZ,P,7,56,9.85,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
PCTB,EN,S,7,56,17.15,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
PCTB,EZ,IAML,7,56,18.81,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],194.0
PCUT,EN,S,7,56,18.19,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
PCUT,EZ,IAML,7,56,18.94,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],183.0
PCND,EN,S,7,56,23.06,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
PCND,EZ,IAML,7,56,27.57,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],53.0
PBOI,EZ,P,7,56,14.21,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
PBOI,EN,S,7,56,25.0,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
PBOI,EZ,IAML,7,56,26.39,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],60.0
PTEI,EN,S,7,56,25.28,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
ROSA,BE,S   4,7,56,26.52,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
PAMA,EE,S,7,56,28.58,2014-01-14T07:56:00.200000,Local,Quake,38.53,-29.435,0.0,7,"[{'Magnitude': ' 2.4', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140114075600,,"W Faial,SZ31,FE95 405",['2014-01-14-0755-37S_SWARM.SEI'],
MIRA,EZ,S,5,50,25.51,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
FRA1,EN,,5,50,30.95,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PSPR,EZ,P,5,50,19.2,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PSPR,EN,S,5,50,26.97,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PSPR,EZ,IAML,5,50,27.68,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],66.0
PCNG,EN,S,5,50,27.49,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PVPO,EZ,P,5,50,19.46,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PVPO,EN,S,5,50,27.44,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PVPO,EZ,IAML,5,50,28.05,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],49.0
VIF,EN,S,5,50,28.87,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PRCH,EN,S,5,50,28.89,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PRCH,EZ,IAML,5,50,30.14,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],115.0
MESC,EN,S,5,50,29.09,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
LFA,EZ,P,5,50,20.58,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PMAT,EZ,P,5,50,20.51,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PMAT,EZ,IAML,5,50,29.39,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],65.0
PMAT,EN,S,5,50,29.47,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
CMLA,B2,S   4,5,50,30.27,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
CML,EZ,P,5,50,21.22,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
FAC,EZ,S,5,50,32.51,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PSAN,EZ,,5,50,35.07,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PFET,EZ,,5,50,36.42,2014-01-15T05:50:08.700000,Local,Quake,37.476,-24.668,5.1,14,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.1', 'Tipo': 'C'}]",20140115055008,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-15-0550-00S_SWARM.SEI'],
PTCA,EZ,P,10,21,23.13,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PTCA,EN,S,10,21,27.0,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PTCA,EZ,IAML,10,21,27.21,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],150.0
PCUT,EZ,P,10,21,23.88,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PCUT,EN,S,10,21,28.25,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PCUT,EZ,IAML,10,21,28.7,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],388.0
PCTB,EZ,P,10,21,24.0,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PCTB,EN,S,10,21,29.13,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PLGR,EZ,P,10,21,25.31,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PLGR,EN,S,10,21,30.62,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PLGR,EZ,IAML,10,21,30.98,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],60.0
PCND,EN,,10,21,36.15,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PTEI,EZ,IAML,10,21,37.04,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],28.0
PTEI,EN,S,10,21,37.09,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PBOI,EN,S,10,21,37.55,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PBOI,EZ,IAML,10,21,37.87,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],26.0
ROSA,BN,S   4,10,21,36.96,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PAMA,EZ,P,10,21,30.74,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PAMA,EN,S,10,21,39.68,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],
PAMA,EZ,IAML,10,21,40.35,2014-01-15T10:21:18.100000,Local,Quake,38.714,-29.09,0.1,8,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.2', 'Tipo': 'C'}]",20140115102118,,"W Faial,SZ31,FE95 405",['2014-01-15-1020-46S_SWARM.SEI'],86.0
PVIA,EZ,P,10,37,59.24,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PVIA,EN,S,10,38,3.84,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PVIA,EZ,IAML,10,38,4.13,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],97.0
STGR,EZ,P,10,37,59.8,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
STGR,EN,S,10,38,4.28,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
STGR,EZ,IAML,10,38,4.91,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],426.0
PLUZ,EZ,P,10,38,1.0,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PLUZ,EN,S,10,38,5.71,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PLUZ,EZ,IAML,10,38,6.67,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],342.0
ROSA,BN,S   4,10,38,5.17,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PAMA,EZ,P,10,38,2.27,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PAMA,EN,S,10,38,8.2,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PAMA,EZ,IAML,10,38,8.31,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],89.0
PCUT,EZ,P,10,38,2.39,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PCUT,EN,S,10,38,9.41,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PCUT,EZ,IAML,10,38,9.57,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],309.0
PLGR,EZ,P,10,38,2.56,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PLGR,EN,S,10,38,9.65,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PLGR,EZ,IAML,10,38,10.58,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],1597.0
PTCA,EZ,P,10,38,3.38,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PTCA,EN,S,10,38,10.18,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PTCA,EZ,IAML,10,38,10.43,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],196.0
PCTB,EZ,P,10,38,3.7,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
PCTB,EN,S,10,38,12.09,2014-01-15T10:37:53.700000,Local,Quake,39.126,-28.466,10.6,12,"[{'Magnitude': ' 2.6', 'Tipo': 'L'}, {'Magnitude': ' 2.6', 'Tipo': 'C'}]",20140115103753,,"W Graciosa,SZ27,FE95 405",['2014-01-15-1036-47S_SWARM.SEI'],
